longitude,latitude,name
103.78766879431124,1.2927879001611395,AYER RAJAH EXPRESSWAY
103.73960018289269,1.3263485108059887,AYER RAJAH EXPRESSWAY
103.73908257259525,1.3266709797704441,AYER RAJAH EXPRESSWAY
103.73854672084023,1.326940860991348,AYER RAJAH EXPRESSWAY
103.73801021860893,1.3271119973404826,AYER RAJAH EXPRESSWAY
103.73750278061854,1.327221006748154,AYER RAJAH EXPRESSWAY
103.73688083632372,1.3272836520840514,AYER RAJAH EXPRESSWAY
103.73635059227661,1.3272722570397848,AYER RAJAH EXPRESSWAY
103.73566119533193,1.3271750269642606,AYER RAJAH EXPRESSWAY
103.73497179908443,1.326993623088321,AYER RAJAH EXPRESSWAY
103.73497179908443,1.326993623088321,AYER RAJAH EXPRESSWAY
103.73098719162809,1.3260518230285734,AYER RAJAH EXPRESSWAY
103.72639836216477,1.3249892038423106,AYER RAJAH EXPRESSWAY
103.71583287315849,1.3225939706782566,AYER RAJAH EXPRESSWAY
103.71393304913431,1.3221860995976504,AYER RAJAH EXPRESSWAY
103.71148805905914,1.3216284296694776,AYER RAJAH EXPRESSWAY
103.71148805905914,1.3216284296694776,AYER RAJAH EXPRESSWAY
103.71072812967698,1.3214619531508636,AYER RAJAH EXPRESSWAY
103.70985256012678,1.3213952507536577,AYER RAJAH EXPRESSWAY
103.7086713663362,1.321461550793796,AYER RAJAH EXPRESSWAY
103.80510836077887,1.340235874323397,PAN ISLAND EXPRESSWAY
103.80262812859901,1.3428980660032588,PAN ISLAND EXPRESSWAY
103.80177630375417,1.343774996394311,PAN ISLAND EXPRESSWAY
103.8008680406771,1.3447812281054645,PAN ISLAND EXPRESSWAY
103.79975856641924,1.3459253939334708,PAN ISLAND EXPRESSWAY
103.79829669536402,1.347481720880448,PAN ISLAND EXPRESSWAY
103.79772772685504,1.3479760977812085,PAN ISLAND EXPRESSWAY
103.79701655274131,1.3484574658424686,PAN ISLAND EXPRESSWAY
103.79632726988147,1.3488295859138566,PAN ISLAND EXPRESSWAY
103.95003244857197,1.3442142689158205,PAN ISLAND EXPRESSWAY
103.9555143407187,1.3489718957814478,PAN ISLAND EXPRESSWAY
103.63721385266417,1.3480531177064665,AYER RAJAH EXPRESSWAY
103.63732220825891,1.3478345980502022,AYER RAJAH EXPRESSWAY
103.63745537669313,1.3476934166656755,AYER RAJAH EXPRESSWAY
103.82647071084196,1.2769211078470148,AYER RAJAH EXPRESSWAY
103.82508339493656,1.2777853365988707,AYER RAJAH EXPRESSWAY
103.85801257263358,1.3934827676233477,SELETAR EXPRESSWAY
103.85819117062422,1.3910796769716542,SELETAR EXPRESSWAY
103.79212299912906,1.3492966220404377,PAN ISLAND EXPRESSWAY
103.79139161377502,1.3491089511782761,PAN ISLAND EXPRESSWAY
103.79083583639935,1.3489203516954138,PAN ISLAND EXPRESSWAY
103.7903461192035,1.3487040878573628,PAN ISLAND EXPRESSWAY
103.78995549092987,1.3484435606919274,PAN ISLAND EXPRESSWAY
103.78963092931104,1.3481442907936825,PAN ISLAND EXPRESSWAY
103.78940545279502,1.3478118352017325,PAN ISLAND EXPRESSWAY
103.78921327864036,1.3474903718393694,PAN ISLAND EXPRESSWAY
103.78878404616546,1.3465155308330856,PAN ISLAND EXPRESSWAY
103.81334817607164,1.3337106614503553,PAN ISLAND EXPRESSWAY
103.8128110103089,1.333853412746912,PAN ISLAND EXPRESSWAY
103.81227766555202,1.3340546790530816,PAN ISLAND EXPRESSWAY
103.81176037914604,1.334322366432811,PAN ISLAND EXPRESSWAY
103.81133648943212,1.3346064434361622,PAN ISLAND EXPRESSWAY
103.80806662357756,1.3375523057679393,PAN ISLAND EXPRESSWAY
103.97438584897068,1.328713014111799,EAST COAST PARKWAY
103.97551850725291,1.3302922104416328,EAST COAST PARKWAY
103.97879322359033,1.3351496133000074,EAST COAST PARKWAY
103.95141724280373,1.3120825382370092,EAST COAST PARKWAY
103.9508007625864,1.3118828624298424,EAST COAST PARKWAY
103.95023563820662,1.311764530578822,EAST COAST PARKWAY
103.9495026766096,1.3117174828936913,EAST COAST PARKWAY
103.94888596302067,1.3116951937597638,EAST COAST PARKWAY
103.83379717075388,1.2823637118910296,CENTRAL EXPRESSWAY
103.83293928457732,1.2820178682837395,CENTRAL EXPRESSWAY
103.83223888906234,1.2817186146272077,CENTRAL EXPRESSWAY
103.83181355516585,1.2814972023594793,CENTRAL EXPRESSWAY
103.83084612813006,1.2808396541313618,CENTRAL EXPRESSWAY
103.83031066095432,1.2803752639641959,CENTRAL EXPRESSWAY
103.73883054242356,1.3841204407617735,KRANJI EXPRESSWAY
103.73582659759535,1.3815581299619248,KRANJI EXPRESSWAY
103.75233266689818,1.3890439633171845,KRANJI EXPRESSWAY
103.74944904523551,1.3896124722880474,KRANJI EXPRESSWAY
