bus_stop_num,longitude,latitude
57139,103.82562134485025,1.437928771657528
46119,103.77244366531569,1.4410202152531364
77079,103.94152293710725,1.3783701211257577
24581,103.66698870914853,1.3249961167461315
65011,103.89719858784845,1.3815309340871818
28151,103.72141576871978,1.3558584542229013
95049,103.99439339452705,1.373522200404767
17051,103.76234562874687,1.317223825184147
21139,103.71832854610263,1.3143705298342265
85031,103.9523184908103,1.325018865698324
26099,103.63605481785561,1.3247136988556494
70191,103.88798093386177,1.3272046043338346
83251,103.92204648183066,1.3192264008817296
43111,103.76294923012145,1.3723356550139532
43109,103.76398510530467,1.3703280696916953
21771,103.7238334808554,1.3265970095441553
58609,103.83044127809569,1.4479920639591357
18051,103.7867997914559,1.2989072316240993
03218,103.84699023921674,1.2742172979520512
54181,103.8365205112996,1.3705936575811628
54189,103.83680143382324,1.370376075281758
54191,103.83735921801721,1.3742042682391848
28499,103.73050392762113,1.3495943032913162
60251,103.86174199268763,1.3246005041368696
64101,103.87657424808577,1.3722040992994258
22541,103.69766530316728,1.3349823469654718
93081,103.92917456821621,1.3134523415174804
22351,103.69797918205225,1.342729470954524
64061,103.90119995250248,1.3756147173760847
83249,103.92174617992465,1.317827127844571
45401,103.74594658838753,1.402863174697085
59229,103.83423595854349,1.4390521101786589
24349,103.6709645309554,1.2955290823941836
21131,103.71804280662252,1.31472803201418
28039,103.75146118661581,1.3280537303269417
46251,103.78899751893509,1.4407170693705629
11111,103.80772950888665,1.3177974443666958
65261,103.91482215296992,1.3969326387135728
28071,103.73898619423068,1.3376671958900046
84511,103.91324492104536,1.3320720076139938
63379,103.88528676521099,1.3708844769197657
67039,103.8679358759804,1.3883147988231919
58171,103.8238937046743,1.4589281318701186
43401,103.74678100717018,1.3522549350604376
25459,103.6341300792773,1.3328376576011696
02159,103.85834943052362,1.2935108844344774
93151,103.93381476162705,1.3078654419026978
27411,103.69273953431241,1.3459388698571255
77101,103.94830410530116,1.3808152316596825
84131,103.92758739412835,1.3213566075120358
62221,103.8824992087215,1.3508857982894693
49179,103.75047740097256,1.4347015072442526
18301,103.78122329938587,1.2974342967850385
21691,103.71216831322035,1.3413194480860802
43041,103.76849629845421,1.3557432349509408
48059,103.79752711356849,1.4149839611257435
94069,103.95080425310799,1.3180648909067543
64411,103.88505643576275,1.373612898078757
59369,103.8368370416918,1.422109351689179
67521,103.908432654448,1.3871880196539885
52439,103.85537662195868,1.3382451398969593
10119,103.81128412266916,1.2859663246690285
28351,103.73100658380788,1.3436250946550394
53229,103.84931875871172,1.3482228339488163
91101,103.89674636352204,1.2960645555785948
49209,103.72982056957888,1.445133891953795
67331,103.89256164210038,1.3867839637350934
25411,103.63829323753714,1.3438179506501382
80251,103.87990853582305,1.3101252960186727
80141,103.88004782749563,1.3069957782522075
53409,103.85131336701033,1.3453195189688592
58121,103.81924069357645,1.4533597979022486
53091,103.8279533474258,1.3649172989711804
77249,103.93991305793062,1.3759553152633386
66149,103.87225252065565,1.3629555055566418
77369,103.9516819756835,1.3683740690717272
97119,103.96990933927796,1.3634276122523168
50211,103.85262723309809,1.3230180719709401
15159,103.79849348225808,1.2742099537240879
